Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: phoneme 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    40        0.7524            -nan     0.1000    0.0016
    60        0.6914            -nan     0.1000   -0.0000
    80        0.6491            -nan     0.1000   -0.0002
   100        0.6140            -nan     0.1000    0.0001
   120        0.5870            -nan     0.1000    0.0003
   140        0.5593            -nan     0.1000    0.0001
   150        0.5469            -nan     0.1000   -0.0004

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3429            -nan     0.1000    0.0230
     2        1.3034            -nan     0.1000    0.0185
     3        1.2747            -nan     0.1000    0.0149
     4        1.2499            -nan     0.1000    0.0120
     5        1.2274            -nan     0.1000    0.0105
     6        1.2048            -nan     0.1000    0.0110
     7        1.1871            -nan     0.1000    0.0080
     8        1.1689            -nan     0.1000    0.0084
     9        1.1533            -nan     0.1000    0.0076
    10        1.1399            -nan     0.1000    0.0065
    20        1.0475            -nan     0.1000    0.0036
    40        0.9627            -nan     0.1000    0.0008
    60        0.9216            -nan     0.1000    0.0005
    80        0.8964            -nan     0.1000    0.0001
   100        0.8727            -nan     0.1000   -0.0000
   120        0.8576            -nan     0.1000    0.0000
   140        0.8443            -nan     0.1000   -0.0003
   150        0.8389            -nan     0.1000   -0.0002

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3246            -nan     0.1000    0.0322
     2        1.2723            -nan     0.1000    0.0240
     3        1.2344            -nan     0.1000    0.0203
