Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: wdbc 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
    20        0.2807            -nan     0.1000    0.0058
    40        0.1248            -nan     0.1000    0.0017
    60        0.0763            -nan     0.1000   -0.0006
    80        0.0496            -nan     0.1000    0.0004
   100        0.0332            -nan     0.1000    0.0002
   120        0.0234            -nan     0.1000   -0.0001
   140        0.0170            -nan     0.1000   -0.0001
   150        0.0144            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1881            -nan     0.1000    0.0682
     2        1.0531            -nan     0.1000    0.0661
     3        0.9515            -nan     0.1000    0.0436
     4        0.8537            -nan     0.1000    0.0481
     5        0.7712            -nan     0.1000    0.0409
     6        0.7024            -nan     0.1000    0.0341
     7        0.6409            -nan     0.1000    0.0290
     8        0.5905            -nan     0.1000    0.0230
     9        0.5367            -nan     0.1000    0.0248
    10        0.4934            -nan     0.1000    0.0207
    20        0.2511            -nan     0.1000    0.0054
    40        0.1050            -nan     0.1000   -0.0005
    60        0.0514            -nan     0.1000   -0.0005
    80        0.0303            -nan     0.1000   -0.0001
   100        0.0191            -nan     0.1000    0.0001
   120        0.0123            -nan     0.1000   -0.0000
   140        0.0085            -nan     0.1000   -0.0000
   150        0.0069            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1701            -nan     0.1000    0.0666
     2        1.0563            -nan     0.1000    0.0518
     3        0.9636            -nan     0.1000    0.0432
     4        0.8825            -nan     0.1000    0.0383
     5        0.8121            -nan     0.1000    0.0310
     6        0.7558            -nan     0.1000    0.0264
     7        0.7052            -nan     0.1000    0.0240
     8        0.6565            -nan     0.1000    0.0252
     9        0.6173            -nan     0.1000    0.0163
    10        0.5773            -nan     0.1000    0.0175
    20        0.3624            -nan     0.1000    0.0057
    40        0.2159            -nan     0.1000    0.0002
    60        0.1495            -nan     0.1000   -0.0006
    80        0.1148            -nan     0.1000    0.0011
   100        0.0886            -nan     0.1000    0.0004
   120        0.0700            -nan     0.1000    0.0001
   140        0.0569            -nan     0.1000   -0.0001
   150        0.0520            -nan     0.1000   -0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1587            -nan     0.1000    0.0702
     2        1.0325            -nan     0.1000    0.0608
     3        0.9345            -nan     0.1000    0.0461
     4        0.8485            -nan     0.1000    0.0405
     5        0.7763            -nan     0.1000    0.0322
     6        0.7063            -nan     0.1000    0.0337
     7        0.6493            -nan     0.1000    0.0272
     8        0.6047            -nan     0.1000    0.0199
     9        0.5618            -nan     0.1000    0.0193
    10        0.5185            -nan     0.1000    0.0212
    20        0.2783            -nan     0.1000    0.0039
    40        0.1347            -nan     0.1000    0.0009
    60        0.0816            -nan     0.1000   -0.0003
    80        0.0517            -nan     0.1000    0.0004
   100        0.0353            -nan     0.1000   -0.0000
   120        0.0248            -nan     0.1000   -0.0002
   140        0.0175            -nan     0.1000    0.0001
   150        0.0148            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1538            -nan     0.1000    0.0763
     2        1.0188            -nan     0.1000    0.0671
     3        0.9089            -nan     0.1000    0.0545
     4        0.8180            -nan     0.1000    0.0431
     5        0.7450            -nan     0.1000    0.0342
     6        0.6837            -nan     0.1000    0.0290
     7        0.6236            -nan     0.1000    0.0234
     8        0.5761            -nan     0.1000    0.0203
     9        0.5317            -nan     0.1000    0.0203
    10        0.4887            -nan     0.1000    0.0191
    20        0.2459            -nan     0.1000    0.0075
    40        0.0974            -nan     0.1000    0.0004
    60        0.0497            -nan     0.1000    0.0004
    80        0.0284            -nan     0.1000   -0.0001
   100        0.0182            -nan     0.1000   -0.0001
   120        0.0106            -nan     0.1000   -0.0000
   140        0.0072            -nan     0.1000   -0.0000
   150        0.0056            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1944            -nan     0.1000    0.0639
     2        1.0772            -nan     0.1000    0.0575
     3        0.9805            -nan     0.1000    0.0462
     4        0.9045            -nan     0.1000    0.0354
     5        0.8316            -nan     0.1000    0.0346
     6        0.7678            -nan     0.1000    0.0291
     7        0.7170            -nan     0.1000    0.0262
     8        0.6722            -nan     0.1000    0.0202
     9        0.6310            -nan     0.1000    0.0204
    10        0.5931            -nan     0.1000    0.0185
    20        0.3868            -nan     0.1000    0.0058
    40        0.2308            -nan     0.1000    0.0019
    60        0.1652            -nan     0.1000    0.0006
    80        0.1276            -nan     0.1000   -0.0001
   100        0.1035            -nan     0.1000   -0.0008
   120        0.0831            -nan     0.1000    0.0001
   140        0.0663            -nan     0.1000    0.0001
   150        0.0604            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1743            -nan     0.1000    0.0784
     2        1.0562            -nan     0.1000    0.0561
     3        0.9503            -nan     0.1000    0.0515
     4        0.8663            -nan     0.1000    0.0415
     5        0.7876            -nan     0.1000    0.0376
     6        0.7220            -nan     0.1000    0.0311
     7        0.6669            -nan     0.1000    0.0275
