Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: cmc 
Loaded 295 indices for fold 1 from: results/instances/original/vectors/cmc_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 100 %
Loading training noise data from: results/noise_injection/by_dataset/cmc_Number_of_children_ever_born_noise0.1.csv 
Altering 1178 out of 1178 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3487            -nan     0.1000    0.0112
     2        1.3262            -nan     0.1000    0.0096
     3        1.3071            -nan     0.1000    0.0076
     4        1.2932            -nan     0.1000    0.0055
     5        1.2809            -nan     0.1000    0.0060
     6        1.2724            -nan     0.1000    0.0033
     7        1.2614            -nan     0.1000    0.0052
     8        1.2524            -nan     0.1000    0.0032
     9        1.2422            -nan     0.1000    0.0036
    10        1.2327            -nan     0.1000    0.0039
    20        1.1702            -nan     0.1000    0.0012
    40        1.1033            -nan     0.1000    0.0007
    60        1.0655            -nan     0.1000    0.0006
    80        1.0426            -nan     0.1000   -0.0002
   100        1.0136            -nan     0.1000   -0.0012
   120        0.9916            -nan     0.1000   -0.0006
   140        0.9768            -nan     0.1000   -0.0005
   150        0.9664            -nan     0.1000   -0.0007

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3398            -nan     0.1000    0.0151
     2        1.3142            -nan     0.1000    0.0104
     3        1.2930            -nan     0.1000    0.0080
     4        1.2758            -nan     0.1000    0.0073
     5        1.2613            -nan     0.1000    0.0066
     6        1.2473            -nan     0.1000    0.0036
     7        1.2351            -nan     0.1000    0.0054
     8        1.2227            -nan     0.1000    0.0044
     9        1.2132            -nan     0.1000    0.0033
    10        1.2043            -nan     0.1000    0.0018
    20        1.1323            -nan     0.1000    0.0003
    40        1.0548            -nan     0.1000   -0.0005
    60        1.0105            -nan     0.1000    0.0004
    80        0.9707            -nan     0.1000   -0.0005
   100        0.9370            -nan     0.1000   -0.0003
   120        0.9115            -nan     0.1000   -0.0012
   140        0.8835            -nan     0.1000   -0.0004
   150        0.8722            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3634            -nan     0.1000    0.0075
     2        1.3500            -nan     0.1000    0.0051
     3        1.3387            -nan     0.1000    0.0047
     4        1.3291            -nan     0.1000    0.0038
     5        1.3188            -nan     0.1000    0.0050
     6        1.3103            -nan     0.1000    0.0029
     7        1.3012            -nan     0.1000    0.0043
     8        1.2935            -nan     0.1000    0.0034
     9        1.2872            -nan     0.1000    0.0024
    10        1.2807            -nan     0.1000    0.0019
    20        1.2183            -nan     0.1000    0.0025
    40        1.1564            -nan     0.1000    0.0006
    60        1.1226            -nan     0.1000   -0.0001
    80        1.1047            -nan     0.1000   -0.0007
   100        1.0927            -nan     0.1000   -0.0008
   120        1.0850            -nan     0.1000   -0.0005
   140        1.0784            -nan     0.1000   -0.0002
   150        1.0752            -nan     0.1000   -0.0003

