dataset,method,noise_levels,instance_level,avg_accuracy,avg_kappa,avg_kappa_loss,sd_accuracy,sd_kappa
phoneme,bayesglm,0.2,0.2,0.995,0.99,0.01,0.002,0.005
phoneme,bayesglm,0.2,0.25,0.993,0.986,0.014,0.003,0.005
phoneme,bayesglm,0.2,0.3,0.992,0.984,0.016,0.002,0.005
phoneme,bayesglm,0.2,0.4,0.987,0.974,0.026,0.004,0.008
phoneme,bayesglm,0.2,0.5,0.984,0.968,0.032,0.003,0.007
phoneme,bayesglm,0.2,0.6,0.98,0.961,0.039,0.004,0.009
phoneme,bayesglm,0.2,0.7,0.978,0.956,0.044,0.006,0.013
phoneme,bayesglm,0.2,0.75,0.976,0.952,0.048,0.008,0.016
phoneme,bayesglm,0.2,0.8,0.974,0.948,0.052,0.007,0.015
phoneme,bayesglm,0.2,0.9,0.969,0.938,0.062,0.007,0.014
phoneme,bayesglm,0.2,1,0.966,0.931,0.069,0.007,0.015
phoneme,bayesglm,0.3,0.1,0.997,0.994,0.006,0.002,0.004
phoneme,bayesglm,0.3,0.2,0.994,0.987,0.013,0.003,0.006
